date,market_score,breadth_ma20,breadth_ma50,median_ret20,liquidity_ratio,regime,coverage_stocks,coverage_reference
2026-08-04,39.30589484182577,0.5116279069767442,0.2868217054263566,-0.05652173913043479,0.7847110174960092,DEFENSIVE,129,130
2026-08-05,38.09661220409392,0.49230769230769234,0.24615384615384617,-0.06543837896596233,0.9294811960857986,DEFENSIVE,130,130
2026-08-06,33.65769034187415,0.3769230769230769,0.23076923076923078,-0.06729565142808125,0.690947718978453,DEFENSIVE,130,130
2026-08-07,40.908230778821256,0.5230769230769231,0.27692307692307694,-0.04318830253411354,0.7730107374833989,NEUTRAL,130,130
2026-08-10,49.848164834855936,0.7286821705426356,0.35658914728682173,-0.02150537634408589,0.866267090645207,NEUTRAL,129,130
2026-08-11,49.37922732631844,0.78125,0.3515625,-0.03235619810810075,0.8594847123223566,NEUTRAL,128,130
2026-08-12,52.78667810255673,0.8217054263565892,0.35658914728682173,-0.015624999999999889,0.7399270090493091,NEUTRAL,129,130
2026-08-13,48.243704612737275,0.6796875,0.328125,-0.025211864406779638,1.0080525522354271,NEUTRAL,128,130
2026-08-14,42.34793430602672,0.5658914728682171,0.26356589147286824,-0.02898550724637683,0.9537612441499256,NEUTRAL,129,130
2026-08-17,45.1006277469571,0.5891472868217055,0.27906976744186046,0.0021097046413502962,0.6259570829526044,NEUTRAL,129,130
2026-08-18,44.89166608189222,0.53125,0.28125,0.004642395519172782,0.691789201424809,NEUTRAL,128,130
2026-08-19,44.30111956907326,0.4375,0.2734375,0.020321100917431223,0.669769670566563,NEUTRAL,128,130
2026-08-20,44.40541095137431,0.464,0.304,0.011152416356877248,0.6335327833051531,NEUTRAL,125,130
2026-08-21,61.65177982200342,0.8015873015873016,0.4126984126984127,0.04947888374653253,1.127974434687279,NEUTRAL,126,130
2026-08-24,68.83675709441992,0.8174603174603174,0.49206349206349204,0.09245161317700179,1.0386203230971147,RISK_ON,126,130
2026-08-25,64.15657722953804,0.7222222222222222,0.46825396825396826,0.0704426242558801,1.0905973275032845,NEUTRAL,126,130
2026-08-26,68.05440954088073,0.792,0.552,0.0736842105263158,0.9663382862321168,RISK_ON,125,130
2026-08-27,62.76026052939848,0.7661290322580645,0.5564516129032258,0.03797424652137138,0.7698793514825908,NEUTRAL,124,130
2026-08-28,64.7952443213748,0.744,0.56,0.05241935483870974,0.9362687607695879,NEUTRAL,125,130
2026-09-03,54.752691632027144,0.5483870967741935,0.4838709677419355,0.014504940088290952,0.9178872568580184,NEUTRAL,124,130
2026-09-04,54.01045090761876,0.5040650406504065,0.4715447154471545,0.012048192771084265,0.7828979691654397,NEUTRAL,123,130
2026-09-07,49.559558022862426,0.41935483870967744,0.4274193548387097,0.006699188883717788,0.8556249654193053,NEUTRAL,124,130
2026-09-08,50.27690494666215,0.44,0.416,0.014851485148514865,0.6760778574380214,NEUTRAL,125,130
2026-09-09,47.59975583577099,0.376,0.416,0.002272727272727204,0.7519279202388459,NEUTRAL,125,130
2026-09-10,46.735216433654685,0.4,0.44,-0.010638297872340496,0.7128777753160899,NEUTRAL,125,130
2026-09-11,39.7546871846459,0.232,0.344,-0.030303030303030276,1.130879353099746,DEFENSIVE,125,130
2026-09-14,36.58071409220845,0.2222222222222222,0.30158730158730157,-0.04210378487925959,1.0149729623240513,DEFENSIVE,126,130
